seriesuid,point_index,nodule_index,z,y,x,rel_z,rel_y,rel_x,grid_h,grid_w,estimated_depth
1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066,11,2,171.0,107.0,226.0,0.59375,0.5602094240837696,0.773972602739726,192,293,289.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066,12,2,171.0,106.0,229.0,0.59375,0.5549738219895288,0.7842465753424658,192,293,289.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066,13,2,171.0,109.0,229.0,0.59375,0.5706806282722513,0.7842465753424658,192,293,289.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066,14,2,171.0,108.0,226.0,0.59375,0.5654450261780105,0.773972602739726,192,293,289.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948,0,0,133.0,146.38461303710938,61.871795654296875,0.5495867768595041,0.7468602705974968,0.23260073554246946,197,267,243.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948,1,0,133.0,146.0,57.0,0.5495867768595041,0.7448979591836735,0.21428571428571427,197,267,243.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948,2,0,133.0,142.0,64.0,0.5495867768595041,0.7244897959183674,0.24060150375939848,197,267,243.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948,3,0,133.0,150.0,65.0,0.5495867768595041,0.7653061224489796,0.24436090225563908,197,267,243.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948,4,0,133.0,147.0,57.0,0.5495867768595041,0.75,0.21428571428571427,197,267,243.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198,0,0,154.0,157.0,57.91304397583008,0.4935897435897436,0.8177083333333334,0.21449275546603733,193,271,313.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198,1,0,154.0,156.0,55.0,0.4935897435897436,0.8125,0.2037037037037037,193,271,313.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198,2,0,154.0,154.0,60.0,0.4935897435897436,0.8020833333333334,0.2222222222222222,193,271,313.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198,3,0,154.0,160.0,60.0,0.4935897435897436,0.8333333333333334,0.2222222222222222,193,271,313.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198,4,0,154.0,157.0,54.0,0.4935897435897436,0.8177083333333334,0.2,193,271,313.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,0,0,157.0,97.08695983886719,49.0,0.5667870036101083,0.38526571364629836,0.15076923076923077,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,1,0,157.0,97.0,46.0,0.5667870036101083,0.38492063492063494,0.14153846153846153,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,2,0,157.0,94.0,50.0,0.5667870036101083,0.373015873015873,0.15384615384615385,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,3,0,157.0,99.0,52.0,0.5667870036101083,0.39285714285714285,0.16,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,4,0,157.0,98.0,46.0,0.5667870036101083,0.3888888888888889,0.14153846153846153,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,5,1,53.0,201.88888549804688,97.51851654052734,0.19133574007220217,0.8011463710239956,0.30005697397085335,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,6,1,53.0,201.0,95.0,0.19133574007220217,0.7976190476190477,0.2923076923076923,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,7,1,53.0,200.0,99.0,0.19133574007220217,0.7936507936507936,0.3046153846153846,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,8,1,53.0,204.0,99.0,0.19133574007220217,0.8095238095238095,0.3046153846153846,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,9,1,53.0,202.0,95.0,0.19133574007220217,0.8015873015873016,0.2923076923076923,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,10,2,148.0,187.0,74.0,0.5342960288808665,0.7420634920634921,0.2276923076923077,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,11,2,148.0,186.0,72.0,0.5342960288808665,0.7380952380952381,0.22153846153846155,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,12,2,148.0,185.0,75.0,0.5342960288808665,0.7341269841269841,0.23076923076923078,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,13,2,148.0,189.0,75.0,0.5342960288808665,0.75,0.23076923076923078,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,14,2,148.0,187.0,72.0,0.5342960288808665,0.7420634920634921,0.22153846153846155,253,326,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171,0,0,162.0,118.80769348144531,65.80769348144531,0.5491525423728814,0.6674589521429511,0.23586986910912297,179,280,296.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171,1,0,162.0,118.0,64.0,0.5491525423728814,0.6629213483146067,0.22939068100358423,179,280,296.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171,2,0,162.0,117.0,67.0,0.5491525423728814,0.6573033707865169,0.24014336917562723,179,280,296.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171,3,0,162.0,121.0,67.0,0.5491525423728814,0.6797752808988764,0.24014336917562723,179,280,296.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171,4,0,162.0,119.0,63.0,0.5491525423728814,0.6685393258426966,0.22580645161290322,179,280,296.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811,0,0,36.0,134.08737182617188,197.16505432128906,0.1411764705882353,0.6876275478265225,0.7412220087266506,196,267,256.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811,1,0,36.0,134.0,192.0,0.1411764705882353,0.6871794871794872,0.7218045112781954,196,267,256.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811,2,0,36.0,130.0,200.0,0.1411764705882353,0.6666666666666666,0.7518796992481203,196,267,256.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811,3,0,36.0,139.0,200.0,0.1411764705882353,0.7128205128205128,0.7518796992481203,196,267,256.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811,4,0,36.0,135.0,192.0,0.1411764705882353,0.6923076923076923,0.7218045112781954,196,267,256.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216,0,0,166.0,65.21739196777344,106.91304016113281,0.608058608058608,0.27287611701997255,0.329978519015842,240,325,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216,1,0,166.0,65.0,105.0,0.608058608058608,0.2719665271966527,0.32407407407407407,240,325,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216,2,0,166.0,63.0,108.0,0.608058608058608,0.26359832635983266,0.3333333333333333,240,325,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216,3,0,166.0,67.0,108.0,0.608058608058608,0.2803347280334728,0.3333333333333333,240,325,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216,4,0,166.0,66.0,105.0,0.608058608058608,0.27615062761506276,0.32407407407407407,240,325,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401,0,0,88.0,25.959999084472656,78.4000015258789,0.36666666666666664,0.13663157412880345,0.28823529972749595,191,273,241.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401,1,0,88.0,25.0,76.0,0.36666666666666664,0.13157894736842105,0.27941176470588236,191,273,241.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401,2,0,88.0,24.0,80.0,0.36666666666666664,0.12631578947368421,0.29411764705882354,191,273,241.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401,3,0,88.0,28.0,80.0,0.36666666666666664,0.14736842105263157,0.29411764705882354,191,273,241.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401,4,0,88.0,26.0,76.0,0.36666666666666664,0.1368421052631579,0.27941176470588236,191,273,241.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238019241099704094018548301753,0,0,115.0,37.5,79.78571319580078,0.40350877192982454,0.1865671641791045,0.29225535969157795,202,274,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238019241099704094018548301753,1,0,115.0,37.0,77.0,0.40350877192982454,0.18407960199004975,0.28205128205128205,202,274,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238019241099704094018548301753,2,0,115.0,35.0,81.0,0.40350877192982454,0.17412935323383086,0.2967032967032967,202,274,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238019241099704094018548301753,3,0,115.0,39.0,82.0,0.40350877192982454,0.19402985074626866,0.30036630036630035,202,274,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238019241099704094018548301753,4,0,115.0,38.0,77.0,0.40350877192982454,0.1890547263681592,0.28205128205128205,202,274,286.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,0,0,142.0,130.90908813476562,39.90909194946289,0.6147186147186147,0.6032676872569844,0.15117080283887457,218,265,232.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,1,0,142.0,130.0,38.0,0.6147186147186147,0.5990783410138248,0.14393939393939395,218,265,232.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,2,0,142.0,129.0,41.0,0.6147186147186147,0.5944700460829493,0.1553030303030303,218,265,232.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,3,0,142.0,133.0,41.0,0.6147186147186147,0.6129032258064516,0.1553030303030303,218,265,232.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,4,0,142.0,131.0,38.0,0.6147186147186147,0.6036866359447005,0.14393939393939395,218,265,232.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,0,0,127.0,179.1999969482422,77.92500305175781,0.4425087108013937,0.8413145396631089,0.30086873765157457,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,1,0,127.0,179.0,75.0,0.4425087108013937,0.8403755868544601,0.28957528957528955,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,2,0,127.0,176.0,79.0,0.4425087108013937,0.8262910798122066,0.305019305019305,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,3,0,127.0,182.0,80.0,0.4425087108013937,0.8544600938967136,0.3088803088803089,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,4,0,127.0,180.0,75.0,0.4425087108013937,0.8450704225352113,0.28957528957528955,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,5,1,139.0,73.42424011230469,72.57575988769531,0.4843205574912892,0.3447147423112896,0.28021528914168076,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,6,1,139.0,73.0,70.0,0.4843205574912892,0.3427230046948357,0.2702702702702703,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,7,1,139.0,71.0,74.0,0.4843205574912892,0.3333333333333333,0.2857142857142857,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,8,1,139.0,75.0,75.0,0.4843205574912892,0.352112676056338,0.28957528957528955,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,9,1,139.0,74.0,70.0,0.4843205574912892,0.3474178403755869,0.2702702702702703,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,10,2,122.0,177.36666870117188,173.36666870117188,0.4250871080139373,0.8327073647942341,0.6693693772246019,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,11,2,122.0,177.0,171.0,0.4250871080139373,0.8309859154929577,0.6602316602316602,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,12,2,122.0,175.0,174.0,0.4250871080139373,0.8215962441314554,0.6718146718146718,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,13,2,122.0,179.0,175.0,0.4250871080139373,0.8403755868544601,0.6756756756756757,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,14,2,122.0,178.0,171.0,0.4250871080139373,0.8356807511737089,0.6602316602316602,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,15,3,130.0,37.5,180.0,0.4529616724738676,0.176056338028169,0.694980694980695,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,16,3,130.0,37.0,177.0,0.4529616724738676,0.17370892018779344,0.6833976833976834,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,17,3,130.0,35.0,181.0,0.4529616724738676,0.1643192488262911,0.6988416988416989,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,18,3,130.0,39.0,182.0,0.4529616724738676,0.18309859154929578,0.7027027027027027,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,19,3,130.0,38.0,177.0,0.4529616724738676,0.1784037558685446,0.6833976833976834,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,20,4,124.0,180.9600067138672,183.60000610351562,0.43205574912891986,0.8495774963092356,0.7088803324460062,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,21,4,124.0,180.0,181.0,0.43205574912891986,0.8450704225352113,0.6988416988416989,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,22,4,124.0,179.0,185.0,0.43205574912891986,0.8403755868544601,0.7142857142857143,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,23,4,124.0,183.0,185.0,0.43205574912891986,0.8591549295774648,0.7142857142857143,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,24,4,124.0,181.0,181.0,0.43205574912891986,0.8497652582159625,0.6988416988416989,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,25,5,125.0,90.5,39.0,0.4355400696864111,0.42488262910798125,0.15057915057915058,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,26,5,125.0,90.0,37.0,0.4355400696864111,0.4225352112676056,0.14285714285714285,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,27,5,125.0,88.0,40.0,0.4355400696864111,0.4131455399061033,0.15444015444015444,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,28,5,125.0,92.0,41.0,0.4355400696864111,0.431924882629108,0.1583011583011583,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,29,5,125.0,91.0,37.0,0.4355400696864111,0.4272300469483568,0.14285714285714285,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,30,6,117.0,37.42856979370117,195.90475463867188,0.4076655052264808,0.17572098494695385,0.7563890140489261,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,31,6,117.0,37.0,194.0,0.4076655052264808,0.17370892018779344,0.749034749034749,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,32,6,117.0,36.0,197.0,0.4076655052264808,0.16901408450704225,0.7606177606177607,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,33,6,117.0,39.0,197.0,0.4076655052264808,0.18309859154929578,0.7606177606177607,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,34,6,117.0,38.0,194.0,0.4076655052264808,0.1784037558685446,0.749034749034749,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,35,7,132.0,53.0,195.7894744873047,0.45993031358885017,0.24882629107981222,0.7559439169394003,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,36,7,132.0,52.0,194.0,0.45993031358885017,0.24413145539906103,0.749034749034749,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,37,7,132.0,51.0,197.0,0.45993031358885017,0.23943661971830985,0.7606177606177607,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,38,7,132.0,55.0,197.0,0.45993031358885017,0.25821596244131456,0.7606177606177607,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,39,7,132.0,53.0,194.0,0.45993031358885017,0.24882629107981222,0.749034749034749,214,260,288.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,0,0,70.0,156.58621215820312,85.27586364746094,0.2766798418972332,0.8113275241357675,0.3078551034204366,194,278,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,1,0,70.0,156.0,83.0,0.2766798418972332,0.8082901554404145,0.2996389891696751,194,278,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,2,0,70.0,154.0,86.0,0.2766798418972332,0.7979274611398963,0.3104693140794224,194,278,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,3,0,70.0,159.0,87.0,0.2766798418972332,0.8238341968911918,0.3140794223826715,194,278,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,4,0,70.0,157.0,83.0,0.2766798418972332,0.8134715025906736,0.2996389891696751,194,278,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,5,1,155.0,57.21428680419922,231.5,0.6126482213438735,0.2964470818870426,0.8357400722021661,194,278,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,6,1,155.0,57.0,229.0,0.6126482213438735,0.29533678756476683,0.8267148014440433,194,278,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,7,1,155.0,55.0,232.0,0.6126482213438735,0.2849740932642487,0.8375451263537906,194,278,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,8,1,155.0,58.0,234.0,0.6126482213438735,0.3005181347150259,0.8447653429602888,194,278,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,9,1,155.0,58.0,229.0,0.6126482213438735,0.3005181347150259,0.8267148014440433,194,278,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856,0,0,70.0,155.62962341308594,193.0,0.2845528455284553,0.6566650776923457,0.6498316498316499,238,298,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856,1,0,70.0,155.0,189.0,0.2845528455284553,0.6540084388185654,0.6363636363636364,238,298,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856,2,0,70.0,153.0,195.0,0.2845528455284553,0.6455696202531646,0.6565656565656566,238,298,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856,3,0,70.0,159.0,195.0,0.2845528455284553,0.6708860759493671,0.6565656565656566,238,298,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856,4,0,70.0,156.0,189.0,0.2845528455284553,0.6582278481012658,0.6363636363636364,238,298,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367,0,0,85.0,106.0,14.0,0.2823920265780731,0.5888888888888889,0.051470588235294115,181,273,302.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367,1,0,85.0,105.0,12.0,0.2823920265780731,0.5833333333333334,0.04411764705882353,181,273,302.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367,2,0,85.0,104.0,15.0,0.2823920265780731,0.5777777777777777,0.05514705882352941,181,273,302.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367,3,0,85.0,108.0,15.0,0.2823920265780731,0.6,0.05514705882352941,181,273,302.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367,4,0,85.0,106.0,12.0,0.2823920265780731,0.5888888888888889,0.04411764705882353,181,273,302.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,0,0,174.0,143.0,174.61842346191406,0.6373626373626373,0.807909604519774,0.630391420440123,178,278,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,1,0,174.0,142.0,170.0,0.6373626373626373,0.8022598870056498,0.6137184115523465,178,278,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,2,0,174.0,139.0,177.0,0.6373626373626373,0.7853107344632768,0.6389891696750902,178,278,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,3,0,174.0,147.0,177.0,0.6373626373626373,0.8305084745762712,0.6389891696750902,178,278,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,4,0,174.0,143.0,170.0,0.6373626373626373,0.807909604519774,0.6137184115523465,178,278,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,5,1,52.0,147.5,227.7142791748047,0.19047619047619047,0.8333333333333334,0.8220732100173455,178,278,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,6,1,52.0,147.0,226.0,0.19047619047619047,0.8305084745762712,0.8158844765342961,178,278,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,7,1,52.0,146.0,229.0,0.19047619047619047,0.8248587570621468,0.8267148014440433,178,278,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,8,1,52.0,149.0,229.0,0.19047619047619047,0.8418079096045198,0.8267148014440433,178,278,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,9,1,52.0,148.0,226.0,0.19047619047619047,0.8361581920903954,0.8158844765342961,178,278,274.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,0,0,98.0,47.92856979370117,39.19047546386719,0.3858267716535433,0.23042581631587103,0.13560718153587262,209,290,255.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,1,0,98.0,47.0,36.0,0.3858267716535433,0.22596153846153846,0.1245674740484429,209,290,255.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,2,0,98.0,45.0,41.0,0.3858267716535433,0.21634615384615385,0.14186851211072665,209,290,255.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,3,0,98.0,51.0,41.0,0.3858267716535433,0.24519230769230768,0.14186851211072665,209,290,255.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,4,0,98.0,48.0,36.0,0.3858267716535433,0.23076923076923078,0.1245674740484429,209,290,255.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,5,1,134.0,66.4000015258789,74.5999984741211,0.5275590551181102,0.3192307765667255,0.25813148260941554,209,290,255.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,6,1,134.0,66.0,73.0,0.5275590551181102,0.3173076923076923,0.25259515570934254,209,290,255.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,7,1,134.0,65.0,75.0,0.5275590551181102,0.3125,0.25951557093425603,209,290,255.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,8,1,134.0,67.0,76.0,0.5275590551181102,0.32211538461538464,0.2629757785467128,209,290,255.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,9,1,134.0,67.0,73.0,0.5275590551181102,0.32211538461538464,0.25259515570934254,209,290,255.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586,0,0,33.0,184.5,51.66666793823242,0.10509554140127389,0.8236607142857143,0.15946502450071734,225,325,315.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586,1,0,33.0,184.0,47.0,0.10509554140127389,0.8214285714285714,0.14506172839506173,225,325,315.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586,2,0,33.0,180.0,54.0,0.10509554140127389,0.8035714285714286,0.16666666666666666,225,325,315.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586,3,0,33.0,189.0,54.0,0.10509554140127389,0.84375,0.16666666666666666,225,325,315.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586,4,0,33.0,185.0,47.0,0.10509554140127389,0.8258928571428571,0.14506172839506173,225,325,315.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,0,0,160.0,145.73480224609375,201.3259735107422,0.471976401179941,0.72145941705987,0.6515403673486803,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,1,0,160.0,145.0,194.0,0.471976401179941,0.7178217821782178,0.627831715210356,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,2,0,160.0,140.0,205.0,0.471976401179941,0.693069306930693,0.6634304207119741,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,3,0,160.0,152.0,205.0,0.471976401179941,0.7524752475247525,0.6634304207119741,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,4,0,160.0,146.0,194.0,0.471976401179941,0.7227722772277227,0.627831715210356,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,5,1,245.0,123.25757598876953,210.89393615722656,0.7227138643067846,0.6101860197463839,0.6825046477580148,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,6,1,245.0,123.0,205.0,0.7227138643067846,0.6089108910891089,0.6634304207119741,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,7,1,245.0,118.0,213.0,0.7227138643067846,0.5841584158415841,0.6893203883495146,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,8,1,245.0,128.0,215.0,0.7227138643067846,0.6336633663366337,0.6957928802588996,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,9,1,245.0,124.0,205.0,0.7227138643067846,0.6138613861386139,0.6634304207119741,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,10,2,130.0,162.28070068359375,227.75437927246094,0.3834808259587021,0.8033698053643255,0.7370691885840159,203,310,340.0
