seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,pseudo_region_count,qc_badness,qc_rank_worst_no_nodule
1.3.6.1.4.1.14519.5.2.1.6279.6001.279953669991076107785464313394,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.279953669991076107785464313394/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.279953669991076107785464313394.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.279953669991076107785464313394/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.279953669991076107785464313394.npy,0.5620349259639716,0.339272141456604,0.2256602346897125,0.9254902005195618,10.015670776367188,1.985334634780884,0.1119887568056583,0.1904355138540268,0.7732153534889221,1.3661459684371948,13,5,8,3.0,1,0.0254417299727598,146
1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329.npy,0.3333894358888047,0.376696765422821,0.2537415027618408,1.0,5.6357421875,1.5338596105575562,0.0990582939237355,0.1177843344956636,0.1668135225772857,0.9362496733665466,13,5,8,0.0,1,0.0244987394310896,147
1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436.npy,0.4514382569773565,0.3258500099182129,0.2231637835502624,0.8039215803146362,9.37408447265625,2.416461229324341,0.1287437207996845,0.1775470173358917,0.2000789642333984,1.060435771942139,18,10,8,8.0,2,0.0233064085788196,148
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626.npy,0.4480670818176213,0.3188073635101318,0.2371583133935928,0.9176470637321472,8.817977905273438,1.978877067565918,0.1068928681313991,0.1995335081219673,0.2824914455413818,0.9601819515228271,18,10,8,8.0,2,0.0228163727558321,149
1.3.6.1.4.1.14519.5.2.1.6279.6001.449254134266555649028108149727,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.449254134266555649028108149727/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.449254134266555649028108149727.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.449254134266555649028108149727/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.449254134266555649028108149727.npy,0.6304054054054054,0.3291391730308532,0.228145569562912,0.9490196108818054,9.088653564453123,1.8194630146026611,0.1126497272402047,0.1309978711605072,0.1836156100034713,1.3894871473312378,13,5,8,2.0,1,0.022165441291862,150
1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638.npy,0.5706011730205278,0.3421905040740967,0.2266971319913864,0.9764705896377563,8.459930419921875,1.819482922554016,0.1124538362026214,0.1724753755331039,0.1949966996908188,1.178758978843689,18,10,8,8.0,2,0.0218936096966266,151
1.3.6.1.4.1.14519.5.2.1.6279.6001.190937805243443708408459490152,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.190937805243443708408459490152/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.190937805243443708408459490152.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.190937805243443708408459490152/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.190937805243443708408459490152.npy,0.6515079604780601,0.3182392716407776,0.230842649936676,0.8784313797950745,8.027099609375,1.4501490592956543,0.0917185097932815,0.1171934656798838,0.2150825709104538,1.13252592086792,13,5,8,2.0,1,0.0194110275879502,152
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739.npy,0.429690585911784,0.3959090113639831,0.2176357060670852,0.901960790157318,7.7892913818359375,1.4594143629074097,0.1005056031048297,0.1529357674717902,0.4024653136730194,0.826927125453949,13,5,8,3.0,1,0.0194078411615557,153
1.3.6.1.4.1.14519.5.2.1.6279.6001.101228986346984399347858840086,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.101228986346984399347858840086/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.101228986346984399347858840086.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.101228986346984399347858840086/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.101228986346984399347858840086.npy,0.585059829059829,0.3241811692714691,0.2348416894674301,1.0,7.468994140625,1.6132599115371704,0.0948131408542394,0.1177648220956325,0.2481340765953064,1.2042782306671145,13,5,8,2.0,1,0.0186574420765042,154
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720.npy,0.6439438613043991,0.3455711305141449,0.2303985506296157,0.9058823585510254,7.296173095703125,1.4093831777572632,0.1140372831374406,0.138715654015541,0.2467729449272155,0.9165461659431458,13,5,8,3.0,1,0.0183585273709562,155
1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452.npy,0.5805335968379447,0.3422864079475403,0.2466247826814651,1.0,6.388397216796875,1.85154390335083,0.134348814189434,0.1632822842895985,0.2189360857009887,1.150131344795227,13,5,8,0.0,1,0.0181016446562276,156
1.3.6.1.4.1.14519.5.2.1.6279.6001.897161587681142256575045076919,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.897161587681142256575045076919/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.897161587681142256575045076919.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.897161587681142256575045076919/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.897161587681142256575045076919.npy,0.4563132052157513,0.3213141858577728,0.2277897298336029,0.8705882430076599,6.811981201171875,1.4508243799209597,0.1187631096690893,0.1500535666942596,0.2240794748067855,1.0079076290130615,13,5,8,3.0,1,0.018094703733921,157
1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176.npy,0.4420341534926106,0.345755010843277,0.2489767968654632,0.945098042488098,6.0260467529296875,1.5999038219451904,0.144714321196079,0.1768039999902248,0.2418553382158279,1.222241759300232,13,5,8,0.0,1,0.0180636240530345,158
1.3.6.1.4.1.14519.5.2.1.6279.6001.163931625580639955914619627409,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.163931625580639955914619627409/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.163931625580639955914619627409.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.163931625580639955914619627409/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.163931625580639955914619627409.npy,0.5406741573033708,0.3335392475128174,0.2299638986587524,0.9058823585510254,6.5379791259765625,1.7803118228912354,0.1278494507074355,0.1515430937707424,0.2112979143857956,1.0932068824768066,13,5,8,0.0,1,0.0178722733174761,159
1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797.npy,0.6437896380134648,0.3776894807815552,0.2727071940898895,1.0,6.764068603515625,1.662144422531128,0.108085311949253,0.1362658971548075,0.3462497591972351,1.1057277917861938,13,5,8,2.0,1,0.0178185974578062,160
1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261.npy,0.5413494208277734,0.3758634328842163,0.2502977252006531,1.0,7.085063934326172,1.7714300155639648,0.0763514421880245,0.1452347144484519,0.3263856470584869,0.673412024974823,13,5,8,3.0,1,0.0176619524906078,161
1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537.npy,0.5335573333333333,0.3270468711853027,0.2280768752098083,0.9215686321258544,7.2294921875,1.7216747999191284,0.0825391545891761,0.1091801877319812,0.1277720481157302,0.8567736148834229,18,10,8,5.0,2,0.0172285006442003,162
1.3.6.1.4.1.14519.5.2.1.6279.6001.182798854785392200340436516930,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.182798854785392200340436516930/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.182798854785392200340436516930.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.182798854785392200340436516930/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.182798854785392200340436516930.npy,0.5551680725166813,0.305414080619812,0.2347293645143509,0.9254902005195618,6.3760986328125,1.656356692314148,0.1023934815078974,0.1227499639242887,0.1676860302686691,1.0980720520019531,13,5,8,0.0,1,0.016749490087976,163
1.3.6.1.4.1.14519.5.2.1.6279.6001.191617711875409989053242965150,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.191617711875409989053242965150/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.191617711875409989053242965150.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.191617711875409989053242965150/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.191617711875409989053242965150.npy,0.6434162162162163,0.3287721276283264,0.2432292103767395,1.0,5.7592620849609375,1.5982484817504885,0.1327071942389011,0.1589067834615707,0.2209346890449524,0.9276127219200134,13,5,8,0.0,1,0.0164273352497153,164
1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904.npy,0.6165909399159094,0.3109770119190216,0.2398004382848739,0.9333333373069764,6.1944580078125,1.5039968490600586,0.105718408152461,0.1271535903215408,0.1738897860050201,0.9405786395072936,13,5,8,1.0,1,0.0162288791437943,165
1.3.6.1.4.1.14519.5.2.1.6279.6001.145474881373882284343459153872,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.145474881373882284343459153872/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.145474881373882284343459153872.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.145474881373882284343459153872/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.145474881373882284343459153872.npy,0.5179299859081806,0.3271377086639404,0.2447870373725891,0.9607843160629272,5.762664794921875,1.6151340007781982,0.1194332681596278,0.1444664500653743,0.198852926492691,1.0293960571289062,13,5,8,0.0,1,0.0162259816204508,166
1.3.6.1.4.1.14519.5.2.1.6279.6001.390009458146468860187238398197,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.390009458146468860187238398197/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.390009458146468860187238398197.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.390009458146468860187238398197/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.390009458146468860187238398197.npy,0.4280021764178722,0.3151094019412994,0.2313534021377563,1.0,5.6736602783203125,1.4965800046920776,0.1155059624463319,0.1408077347278593,0.202106699347496,1.0088311433792114,13,5,8,0.0,1,0.0159221794909901,167
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048.npy,0.4785570854847963,0.2876792550086975,0.2261836677789688,0.8705882430076599,5.768585205078125,1.5111315250396729,0.1049949239939449,0.1281161515414714,0.1848379969596862,1.0235908031463623,13,5,8,0.0,1,0.0157324394505884,168
1.3.6.1.4.1.14519.5.2.1.6279.6001.256542095129414948017808425649,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.256542095129414948017808425649/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.256542095129414948017808425649.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.256542095129414948017808425649/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.256542095129414948017808425649.npy,0.4819339242546334,0.3036065101623535,0.2084124535322189,0.7960784435272217,6.1211090087890625,1.4769450426101685,0.0879122368991375,0.1224908275902271,0.3293909430503845,0.8231403231620789,13,5,8,2.0,1,0.0157057738938265,169
1.3.6.1.4.1.14519.5.2.1.6279.6001.266009527139315622265711325223,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.266009527139315622265711325223/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.266009527139315622265711325223.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.266009527139315622265711325223/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.266009527139315622265711325223.npy,0.454215433927444,0.3065327107906341,0.226271167397499,0.9333333373069764,5.713043212890625,1.6318697929382324,0.099652315303683,0.1212841328978538,0.165992796421051,1.0238494873046875,13,5,8,0.0,1,0.0154354837579859,170
1.3.6.1.4.1.14519.5.2.1.6279.6001.146429221666426688999739595820,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.146429221666426688999739595820/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.146429221666426688999739595820.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.146429221666426688999739595820/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.146429221666426688999739595820.npy,0.5055863575268817,0.2957296967506408,0.2277224957942962,0.8392156958580017,5.826446533203125,1.669999599456787,0.0902313157916069,0.1093169436603784,0.1501049548387527,1.0296155214309692,13,5,8,0.0,1,0.0152782870238853,171
1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981.npy,0.5677333655355633,0.2908036410808563,0.2269597798585891,0.9058823585510254,5.7618865966796875,1.6022809743881226,0.09461236782372,0.1137940496206283,0.1592212170362472,0.998289942741394,13,5,8,0.0,1,0.0152353879113992,172
1.3.6.1.4.1.14519.5.2.1.6279.6001.172845185165807139298420209778,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.172845185165807139298420209778/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.172845185165807139298420209778.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.172845185165807139298420209778/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.172845185165807139298420209778.npy,0.5083090875730649,0.3786976337432861,0.2363922894001007,1.0,6.0119171142578125,1.3449609279632568,0.0802887890487908,0.0948157633841038,0.1330202370882034,0.9409624338150024,13,5,8,1.0,1,0.0149553623893194,173
1.3.6.1.4.1.14519.5.2.1.6279.6001.139713436241461669335487719526,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.139713436241461669335487719526/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.139713436241461669335487719526.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.139713436241461669335487719526/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.139713436241461669335487719526.npy,0.3668379446640316,0.3610975742340088,0.2396411299705505,0.95686274766922,5.4726715087890625,1.620498538017273,0.0991595834493637,0.1207547672092914,0.1666607409715652,0.9825308918952942,13,5,8,0.0,1,0.0149271641795833,174
1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856.npy,0.5833808275390402,0.3393646478652954,0.2341083735227584,0.8745098114013672,5.6549072265625,1.4157978296279907,0.1026388145983219,0.1199428662657737,0.1741155683994293,0.8515409827232361,13,5,8,1.0,1,0.0149154446605179,175
1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263.npy,0.4350907519446845,0.3539578914642334,0.2487407922744751,0.9176470637321472,5.016204833984375,1.3645473718643188,0.1169461578130721,0.1449090206623077,0.2085112780332565,0.9252063035964966,13,5,8,0.0,1,0.0147636260178354,176
1.3.6.1.4.1.14519.5.2.1.6279.6001.710845873679853791427022019413,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.710845873679853791427022019413/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.710845873679853791427022019413.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.710845873679853791427022019413/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.710845873679853791427022019413.npy,0.6241484530229918,0.3171918392181396,0.2409021556377411,0.9803921580314636,5.302978515625,1.395272731781006,0.1072544816881418,0.1287014672160149,0.1847548633813858,0.8960988521575928,13,5,8,0.0,1,0.0146906723250945,177
1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656.npy,0.6331172839506173,0.3359107673168182,0.2220931947231292,0.9058823585510254,5.576812744140625,1.4580398797988892,0.0969584144651889,0.1136023081839084,0.1603346616029739,0.8791756629943848,13,5,8,0.0,1,0.0146564808479613,178
1.3.6.1.4.1.14519.5.2.1.6279.6001.664409965623578819357819577077,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.664409965623578819357819577077/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.664409965623578819357819577077.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.664409965623578819357819577077/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.664409965623578819357819577077.npy,0.4547478662433513,0.3251489996910095,0.2445329576730728,0.9921568632125854,5.37908935546875,1.4841068983078003,0.1008759774267673,0.1208888338506221,0.1738242506980896,0.8905084729194641,13,5,8,0.0,1,0.0145707216588987,179
1.3.6.1.4.1.14519.5.2.1.6279.6001.210426531621179400035178209430,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.210426531621179400035178209430/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.210426531621179400035178209430.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.210426531621179400035178209430/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.210426531621179400035178209430.npy,0.4184647265191863,0.4245051443576813,0.2039964944124221,0.9098039269447328,5.3694610595703125,1.3701359033584597,0.1038326323032379,0.1224983090162277,0.170696884393692,0.8699315190315247,13,5,8,0.0,1,0.0145572321898407,180
1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082.npy,0.3835313131313131,0.3923880457878113,0.2283350676298141,0.9803921580314636,5.41009521484375,1.4675798416137695,0.102358690649271,0.1210335789620876,0.1737203150987625,0.8578874468803406,13,5,8,1.0,1,0.0145542492755585,181
1.3.6.1.4.1.14519.5.2.1.6279.6001.100620385482151095585000946543,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.100620385482151095585000946543/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.100620385482151095585000946543.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.100620385482151095585000946543/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.100620385482151095585000946543.npy,0.5903495343793851,0.3223465383052826,0.2387523502111435,0.9960784316062928,5.2342529296875,1.5262722969055176,0.0978299465030431,0.1195474103838205,0.1594842672348022,0.9656544923782348,13,5,8,0.0,1,0.0144560760662787,182
1.3.6.1.4.1.14519.5.2.1.6279.6001.269689294231892620436462818860,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.269689294231892620436462818860/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.269689294231892620436462818860.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.269689294231892620436462818860/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.269689294231892620436462818860.npy,0.6011423908608731,0.3476018607616424,0.2443020045757293,1.0,6.1241607666015625,1.4358925819396973,0.0696060068905353,0.0900528758764267,0.1378383338451385,0.6921360492706299,18,10,8,5.0,2,0.0144466009967856,183
1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534.npy,0.5975417439703155,0.3081378638744354,0.2389858216047287,0.95686274766922,5.248016357421875,1.4928219318389893,0.0990683827549218,0.1201058990508317,0.1632483303546905,0.9281237721443176,13,5,8,0.0,1,0.0144123681719932,184
