seriesuid,region_index,group,status,rel_z,rel_y,rel_x,z_span,y_span,x_span
1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780,0,with_nodules_real,with_nodules,0.5891031863123076,0.5131004366812226,0.0713068181818182,0.0,5.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780,1,with_nodules_real,with_nodules,0.5188431732658856,0.5995633187772925,0.9056818181818181,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780,2,with_nodules_real,with_nodules,0.999854031814467,0.19773953367008393,0.23813502571799536,0.0,2.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227885601428639043345478571594,0,with_nodules_real,with_nodules,0.971685396176262,0.871054541015625,0.26068253381771245,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227962600322799211676960828223,0,with_nodules_real,with_nodules,0.9999307425516427,0.5124166700575087,0.6605424249822442,0.0,14.0,13.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227968442353440630355230778531,0,with_nodules_real,with_nodules,0.9735154845663736,0.6257607852711397,0.28067796610169493,0.0,11.0,10.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,0,with_nodules_real,with_nodules,0.7541179515129272,0.44015748031496066,0.907570977917981,0.0,6.0,7.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,1,with_nodules_real,with_nodules,0.9976352066889765,0.26667513509434976,0.4838506175140477,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,2,with_nodules_real,with_nodules,0.9033704627498607,0.5167526485413079,0.8892200554206919,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228934821089041845791238006047,0,with_nodules_real,with_nodules,0.9727836770385994,0.6914639513031776,0.827635458437039,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795,0,with_nodules_real,with_nodules,0.9918249054285546,0.8713112299493018,0.288628762541806,0.0,12.0,10.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795,1,with_nodules_real,with_nodules,0.9183563939153284,0.8148936170212766,0.30735785953177264,0.0,5.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795,2,with_nodules_real,with_nodules,0.9918249054285546,0.19049240112304683,0.28896321070234116,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795,3,with_nodules_real,with_nodules,0.8693773862398441,0.23822277961893282,0.2462915580009537,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795,4,with_nodules_real,with_nodules,0.8632550102804085,0.17682102609187997,0.23596301636966976,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904,0,without_nodules_pseudo,without_nodules,0.9742208453308183,0.7910447761194029,0.6563573883161512,0.0,26.0,26.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756,0,without_nodules_pseudo,without_nodules,0.7057547244379333,0.3286384976525822,0.7425742574257426,0.0,34.0,34.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756,1,without_nodules_pseudo,without_nodules,0.7777005944049071,0.5727699530516432,0.7623762376237624,0.0,38.0,38.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756,2,without_nodules_pseudo,without_nodules,0.6543648173186664,0.5492957746478874,0.22772277227722776,0.0,28.0,28.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756,3,without_nodules_pseudo,without_nodules,0.27750549844404176,0.5633802816901409,0.8118811881188119,0.0,22.0,22.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756,4,without_nodules_pseudo,without_nodules,0.23639357274862816,0.7793427230046949,0.6310231023102311,0.0,40.0,29.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756,5,without_nodules_pseudo,without_nodules,0.7126067120538356,0.4037558685446009,0.3432343234323433,0.0,16.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756,6,without_nodules_pseudo,without_nodules,0.2638015232122372,0.7934272300469484,0.7293729372937293,0.0,22.0,22.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756,7,without_nodules_pseudo,without_nodules,0.34259938079511326,0.8028169014084507,0.3003300330033004,0.0,28.0,28.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756,8,without_nodules_pseudo,without_nodules,0.6989027368220311,0.26291079812206575,0.31683168316831684,0.0,20.0,20.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229860476925100292554329427970,0,with_nodules_real,with_nodules,0.7373594504807893,0.702928870292887,0.13778501628664497,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229860476925100292554329427970,1,with_nodules_real,with_nodules,0.9667601684081459,0.2604901365655237,0.15407166123778498,0.0,2.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229860476925100292554329427970,2,with_nodules_real,with_nodules,0.9995316995406254,0.30344383846267,0.1794036591868447,0.0,3.0,2.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638,0,without_nodules_pseudo,without_nodules,0.9968361392276816,0.5551330798479087,0.7928802588996765,0.0,30.0,30.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638,1,without_nodules_pseudo,without_nodules,0.57378860697008,0.7049429657794677,0.14692556634304207,0.0,26.0,19.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442,0,without_nodules_pseudo,without_nodules,0.9615912947936721,0.7970297029702971,0.76,0.0,16.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442,1,without_nodules_pseudo,without_nodules,0.4113759549919453,0.5990099009900991,0.6545454545454545,0.0,32.0,32.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442,2,without_nodules_pseudo,without_nodules,0.9924444914180681,0.7178217821782178,0.3563636363636363,0.0,26.0,26.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505,0,with_nodules_real,with_nodules,0.44504208461185046,0.36772486772486773,0.0866906474820144,0.0,5.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505,1,with_nodules_real,with_nodules,0.9520982301942047,0.43121693121693117,0.18540596172963972,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411,0,with_nodules_real,with_nodules,0.9865643132111716,0.6327814778005043,0.7934472946893601,0.0,10.0,8.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411,1,with_nodules_real,with_nodules,0.9565166691539785,0.7175922063391978,0.7840673122276254,0.0,10.0,9.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.230675342744370103160629638194,0,with_nodules_real,with_nodules,0.9712216203399209,0.21588534050181432,0.2114864864864865,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066,0,with_nodules_real,with_nodules,0.9988464115133956,0.5407120390088147,0.8285890448583316,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066,1,with_nodules_real,with_nodules,0.682545047867487,0.899476439790576,0.2743150684931507,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066,2,with_nodules_real,with_nodules,0.9489040909377259,0.5628272251308901,0.7792563555991812,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231645134739451754302647733304,0,without_nodules_pseudo,without_nodules,0.7154820399951501,0.3015075376884422,0.6912280701754387,0.0,32.0,32.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231645134739451754302647733304,1,without_nodules_pseudo,without_nodules,0.9259179341113708,0.42713567839195976,0.6771929824561405,0.0,30.0,30.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596,0,without_nodules_pseudo,without_nodules,0.9747334524525438,0.7326732673267327,0.6459016393442623,0.0,20.0,20.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907,0,without_nodules_pseudo,without_nodules,0.9617509717880723,0.8820512820512821,0.27999999999999997,3.0,21.0,34.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907,1,without_nodules_pseudo,without_nodules,0.645482863757764,0.7837606837606838,0.17731343283582088,2.0,33.0,24.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196,0,without_nodules_pseudo,without_nodules,0.9991808973229996,0.8660714285714286,0.334375,0.0,30.0,30.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196,1,without_nodules_pseudo,without_nodules,0.9980582221574682,0.8642857142857144,0.334375,1.0,32.0,34.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196,2,without_nodules_pseudo,without_nodules,0.9037535082528256,0.6741071428571429,0.73125,0.0,38.0,38.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948,0,with_nodules_real,with_nodules,0.9724943589157693,0.7463108296297035,0.22922691402578713,0.0,8.0,8.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198,0,with_nodules_real,with_nodules,0.9707966779227611,0.8166666666666668,0.2125281807228371,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,0,with_nodules_real,with_nodules,0.9996621854338674,0.3849896506657676,0.14953846153846154,0.0,5.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,1,with_nodules_real,with_nodules,0.33746557852226094,0.8007054646809895,0.29878062556340146,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,2,with_nodules_real,with_nodules,0.9423567098357475,0.7412698412698413,0.22646153846153844,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171,0,with_nodules_real,with_nodules,0.9721575958602664,0.6671996555971296,0.23427074801537295,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157,0,without_nodules_pseudo,without_nodules,0.9737572167147499,0.26422764227642276,0.2791878172588832,0.0,26.0,26.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.235217371152464582553341729176,0,without_nodules_pseudo,without_nodules,0.8570146937907432,0.6284403669724771,0.1762820512820513,0.0,24.0,24.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.235217371152464582553341729176,1,without_nodules_pseudo,without_nodules,0.9965287137101667,0.481651376146789,0.3211538461538462,0.0,26.0,22.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811,0,with_nodules_real,with_nodules,0.9736499575345439,0.6893203813601764,0.7377180859558564,0.0,9.0,8.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994,0,without_nodules_pseudo,without_nodules,0.9541890971560857,0.8635838150289018,0.7378277153558053,4.0,23.0,36.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994,1,without_nodules_pseudo,without_nodules,0.963720397793605,0.6994219653179191,0.8352059925093634,0.0,30.0,30.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216,0,with_nodules_real,with_nodules,0.975493441699814,0.2729852652449987,0.3289586667661314,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401,0,with_nodules_real,with_nodules,0.9707036799151151,0.13574736745733962,0.28705882465138155,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237915456403882324748189195892,0,without_nodules_pseudo,without_nodules,0.7223781611391037,0.4,0.34306569343065696,0.0,22.0,22.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237915456403882324748189195892,1,without_nodules_pseudo,without_nodules,0.646736468873229,0.44761904761904764,0.8978102189781023,0.0,22.0,22.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237915456403882324748189195892,2,without_nodules_pseudo,without_nodules,0.7397757503602549,0.8047619047619048,0.6562043795620438,6.0,23.0,23.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237915456403882324748189195892,3,without_nodules_pseudo,without_nodules,0.45385015359524844,0.7714285714285714,0.7700729927007299,0.0,20.0,20.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237915456403882324748189195892,4,without_nodules_pseudo,without_nodules,0.472760576661717,0.8238095238095238,0.3211678832116788,0.0,26.0,26.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237915456403882324748189195892,5,without_nodules_pseudo,without_nodules,0.5484022689275918,0.7476190476190476,0.18613138686131386,0.0,18.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.237915456403882324748189195892,6,without_nodules_pseudo,without_nodules,0.7700324272666047,0.8476190476190476,0.37445255474452555,7.0,18.0,24.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238019241099704094018548301753,0,with_nodules_real,with_nodules,0.9724448957591081,0.1855721393034826,0.29068550417274786,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,0,without_nodules_pseudo,without_nodules,0.9729381062180178,0.30973451327433627,0.1634674922600619,0.0,28.0,19.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574,0,without_nodules_pseudo,without_nodules,0.9974420650120651,0.7840425531914893,0.22935153583617746,1.0,35.0,38.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574,1,without_nodules_pseudo,without_nodules,0.8247707597536902,0.2904255319148937,0.8518771331058019,0.0,20.0,13.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,0,with_nodules_real,with_nodules,0.9731728157808959,0.6026811872209821,0.1499311302647446,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,0,with_nodules_real,with_nodules,0.912443259193255,0.8415023445523401,0.2987837861403535,0.0,6.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,1,with_nodules_real,with_nodules,0.9986583702981294,0.3440603193542767,0.2792090809943593,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,2,with_nodules_real,with_nodules,0.8765202962328906,0.8322691724893632,0.667464609035654,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,3,with_nodules_real,with_nodules,0.9339970369694737,0.1751173708920188,0.6926640926640927,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,4,with_nodules_real,with_nodules,0.8908894814170363,0.8487887386984667,0.7070270317401666,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,5,with_nodules_real,with_nodules,0.8980740740091091,0.423943661971831,0.1498069498069498,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,6,with_nodules_real,with_nodules,0.8405973332725264,0.17598926741192597,0.755138806670789,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,7,with_nodules_real,with_nodules,0.9483662221536193,0.247887323943662,0.7550497872488838,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263,0,without_nodules_pseudo,without_nodules,0.9741254956060132,0.31443298969072164,0.7293233082706767,0.0,18.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,0,with_nodules_real,with_nodules,0.4514994292186324,0.8109701680395889,0.30633636364437616,0.0,5.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518,1,with_nodules_real,with_nodules,0.9997487361269716,0.295558846429222,0.8342960288808664,0.0,3.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856,0,with_nodules_real,with_nodules,0.9769872846324776,0.6570714121629417,0.6471380471380471,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367,0,with_nodules_real,with_nodules,0.9695246552137343,0.5877777777777778,0.05,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,0,with_nodules_real,with_nodules,0.9963857278716267,0.8067796610169491,0.6271613165789993,0.0,8.0,7.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,1,with_nodules_real,with_nodules,0.29777044740991143,0.8333333333333334,0.8214543531948049,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,0,with_nodules_real,with_nodules,0.7147967342863099,0.22973900941702036,0.13369583077084235,0.0,6.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,1,with_nodules_real,with_nodules,0.9773751264731174,0.3186538476210374,0.25716262870181394,0.0,2.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586,0,with_nodules_real,with_nodules,0.5742186807699331,0.8236607142857142,0.15658436292483482,0.0,9.0,7.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,0,with_nodules_real,with_nodules,0.6434026828407462,0.7215196061842513,0.6468129278386681,0.0,12.0,11.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,1,with_nodules_real,with_nodules,0.9852103580998925,0.610156015830465,0.6788957515580754,0.0,10.0,10.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,2,with_nodules_real,with_nodules,0.5227646798081063,0.8022581194887067,0.7338216047070945,0.0,9.0,10.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,3,with_nodules_real,with_nodules,0.6031900151631995,0.8465776953366723,0.8169879505935225,0.0,7.0,7.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,4,with_nodules_real,with_nodules,0.7238280181958394,0.8402322901357518,0.7819765948940635,0.0,6.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,0,with_nodules_real,with_nodules,0.99359642857906,0.7414967469129516,0.12861673181707206,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,1,with_nodules_real,with_nodules,0.9669226989527765,0.7691125951107078,0.5556650236055448,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377,0,with_nodules_real,with_nodules,0.9733056839884267,0.5386597938144331,0.7967272727272727,0.0,5.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169,0,with_nodules_real,with_nodules,0.972028239230698,0.762085308056872,0.2056105610561056,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024,0,with_nodules_real,with_nodules,0.9767114024064598,0.5316017316017315,0.3210539963386511,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660,0,with_nodules_real,with_nodules,0.9754010430125319,0.6003045938181323,0.30527002383501106,0.0,9.0,9.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002,0,with_nodules_real,with_nodules,0.9707981732016486,0.4827027027027027,0.9011320754716982,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488,0,without_nodules_pseudo,without_nodules,0.6191577028562689,0.9109090909090909,0.6973684210526315,0.0,10.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488,1,without_nodules_pseudo,without_nodules,0.9243488225318786,0.7863636363636364,0.7513157894736842,5.0,35.0,31.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497,0,with_nodules_real,with_nodules,0.9707121127347385,0.20131332025295348,0.8434193760057621,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929,0,without_nodules_pseudo,without_nodules,0.9730416925336873,0.8104265402843602,0.3064516129032258,0.0,18.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246178337114401749164850220976,0,without_nodules_pseudo,without_nodules,0.9840970265954312,0.7215686274509804,0.6501457725947521,0.0,18.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246178337114401749164850220976,1,without_nodules_pseudo,without_nodules,0.6010971027312634,0.6745098039215687,0.7463556851311953,0.0,24.0,24.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633,0,with_nodules_real,with_nodules,0.9723960098083738,0.33112044561476933,0.8165619686583485,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246589849815292078281051154201,0,without_nodules_pseudo,without_nodules,0.9753375464697263,0.8369565217391305,0.361344537815126,0.0,16.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,0,with_nodules_real,with_nodules,0.9810516609783217,0.3340909090909091,0.7787755148751395,0.0,3.0,2.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,1,with_nodules_real,with_nodules,0.6688988597579466,0.429650351784446,0.8582967049734933,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949,0,with_nodules_real,with_nodules,0.9712291069600527,0.7800472291047907,0.8883001219978672,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,0,with_nodules_real,with_nodules,0.904729851163321,0.27326913006537784,0.13639114723328224,0.0,4.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,1,with_nodules_real,with_nodules,0.7260177817977267,0.5278761061946903,0.935048231511254,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,2,with_nodules_real,with_nodules,0.9940858858461181,0.2777152036143615,0.09979538135589892,0.0,2.0,2.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,0,with_nodules_real,with_nodules,0.7086423862740128,0.3705203555045872,0.7662375000000001,0.0,10.0,9.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,1,with_nodules_real,with_nodules,0.9999248395277481,0.7729357798165137,0.33720000000000006,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341,0,with_nodules_real,with_nodules,0.9714200408172136,0.5734463276836157,0.8295373665480428,0.0,5.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,0,without_nodules_pseudo,without_nodules,0.9107851380367032,0.3924731182795699,0.24738675958188155,0.0,16.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,1,without_nodules_pseudo,without_nodules,0.47187344294473005,0.6709677419354838,0.7484320557491289,4.0,23.0,19.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,2,without_nodules_pseudo,without_nodules,0.8674144171778126,0.6612903225806451,0.8222996515679443,0.0,32.0,32.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,3,without_nodules_pseudo,without_nodules,0.9628300030673721,0.6505376344086021,0.34146341463414637,0.0,16.0,16.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,4,without_nodules_pseudo,without_nodules,0.7850100475459204,0.6559139784946236,0.8292682926829269,0.0,38.0,38.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,5,without_nodules_pseudo,without_nodules,0.7971538493864099,0.7989247311827956,0.40487804878048783,1.0,30.0,29.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,6,without_nodules_pseudo,without_nodules,0.7381696690183185,0.2698924731182796,0.18675958188153313,2.0,21.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,7,without_nodules_pseudo,without_nodules,0.5594822990796892,0.8279569892473118,0.32404181184668984,0.0,38.0,38.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,8,without_nodules_pseudo,without_nodules,0.7980212638035876,0.6236559139784946,0.21602787456445993,0.0,18.0,18.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248425363469507808613979846863,0,without_nodules_pseudo,without_nodules,0.9989770929066486,0.30735930735930733,0.18333333333333332,0.0,24.0,24.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248425363469507808613979846863,1,without_nodules_pseudo,without_nodules,0.7169129725565361,0.7316017316017316,0.6444444444444445,0.0,26.0,26.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474,0,with_nodules_real,with_nodules,0.9722277998643118,0.8506787330316742,0.31286173633440517,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,0,with_nodules_real,with_nodules,0.217113686219185,0.856743502149395,0.6112192626168107,0.0,14.0,12.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,1,with_nodules_real,with_nodules,0.9978879039689466,0.47921730490291814,0.732475884244373,0.0,10.0,9.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,0,with_nodules_real,with_nodules,0.9881028413384498,0.5953690035259305,0.89,0.0,9.0,8.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,1,with_nodules_real,with_nodules,0.2700814432991763,0.7600502512562815,0.6629333292643229,0.0,6.0,6.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,2,with_nodules_real,with_nodules,0.9419913754093223,0.8568502914965453,0.7189685567220051,0.0,7.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,3,with_nodules_real,with_nodules,0.25690673874799697,0.8118158388377434,0.18450450388590495,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,0,with_nodules_real,with_nodules,0.9911925345385079,0.480216872632204,0.08929493598218234,0.0,5.0,5.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,1,with_nodules_real,with_nodules,0.7313653652905496,0.6949748743718593,0.8862435625184257,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,2,with_nodules_real,with_nodules,0.9526996205758473,0.8130653266331658,0.8513207547169811,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,3,with_nodules_real,with_nodules,0.8275976501972009,0.40490688918223927,0.8887458426997347,0.0,3.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,0,with_nodules_real,with_nodules,0.3876273440050725,0.6851359947054995,0.8611716332373682,0.0,8.0,8.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,1,with_nodules_real,with_nodules,0.5232969144068478,0.5281609179926854,0.9321988390637681,0.0,4.0,4.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,2,with_nodules_real,with_nodules,0.9949101829463526,0.5480392156862746,0.1383116883116883,0.0,4.0,3.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,0,with_nodules_real,with_nodules,0.6693735252226781,0.8566212871287128,0.34970238264216935,0.0,9.0,9.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,1,with_nodules_real,with_nodules,0.6802576475840224,0.16093989834927097,0.7713256329000986,0.0,7.0,6.0
