seriesuid,png,grid,foreground_fraction,foreground_mean,foreground_std,image_p99,z_range,z_std,grad_p95,grad_p99,grad_max,edge_z_std,control_points,control_labels,anchor_labels,control_z_range,qc_badness,qc_rank_worst
1.3.6.1.4.1.14519.5.2.1.6279.6001.177785764461425908755977367558,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.177785764461425908755977367558/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.177785764461425908755977367558.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.177785764461425908755977367558/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.177785764461425908755977367558.npy,0.6416267123287671,0.32733631134033203,0.22325734794139862,0.8745098114013672,4.4955596923828125,1.0436592102050781,0.08324044048786162,0.09852165713906291,0.13241758942604065,0.734872579574585,13,5,8,0.0,0.005699487019454441,682
1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592.npy,0.5826643674059979,0.3563375473022461,0.24037115275859833,0.9137254953384399,3.8807373046875,1.0481040477752686,0.07452785968780518,0.10885007679462433,0.21337531507015228,0.7043852806091309,13,5,8,2.0,0.005693592665096125,683
1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877.npy,0.6692229038854806,0.30777448415756226,0.24714194238185883,1.0,4.83917236328125,1.1640126705169678,0.07652252130210399,0.09064642824232577,0.12292999774217606,0.7807403802871704,13,5,8,0.0,0.005634438008587393,684
1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100.npy,0.5358517768677433,0.3605387210845947,0.2122052162885666,0.8549019694328308,4.284912109375,0.831441342830658,0.061875348538160325,0.09959128305315958,0.15612749755382538,0.4991179406642914,13,5,8,2.0,0.005617223426658243,685
1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753.npy,0.5998430863295728,0.3503480851650238,0.2215481847524643,0.9254902005195618,4.67681884765625,1.1673145294189453,0.07661202177405357,0.09209825657308102,0.12421459704637527,0.7552127838134766,13,5,8,0.0,0.005591426031767495,686
1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051.npy,0.5216448187673233,0.31773534417152405,0.23150157928466797,0.8784313797950745,4.1494598388671875,1.0646002292633057,0.08264213800430284,0.1009253250062462,0.14206524193286896,0.7935282588005066,13,5,8,0.0,0.005585328528740328,687
1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594.npy,0.6037388325615823,0.3694082498550415,0.2640917897224426,1.0,4.139923095703125,1.1719547510147095,0.08242765963077545,0.10061029642820359,0.1334036886692047,0.7361797094345093,13,5,8,0.0,0.005569791909307242,688
1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377.npy,0.6839279078409514,0.3250815272331238,0.24373021721839905,0.8980392217636108,3.9824981689453125,1.1097123622894287,0.08546656928956504,0.10315746687352656,0.14163829386234283,0.6786121726036072,13,5,8,0.0,0.0055651166561370095,689
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210.npy,0.5453911310413553,0.3695073425769806,0.22276145219802856,0.8352941274642944,4.42816162109375,1.222381591796875,0.07935645133256912,0.09528876990079879,0.1312086284160614,0.7608086466789246,13,5,8,0.0,0.005556974811272489,690
1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096.npy,0.6626963448224522,0.3357928395271301,0.2522767186164856,1.0,4.078521728515625,1.062096118927002,0.08506239466369149,0.1007978367060423,0.14127705991268158,0.6128934621810913,13,5,8,0.0,0.005541775097677277,691
1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758.npy,0.5784436274509804,0.29764941334724426,0.2256634533405304,0.8470588326454163,4.327667236328125,1.1318343877792358,0.07915531508624556,0.09641804672777651,0.13642644882202148,0.7912098169326782,13,5,8,0.0,0.005537846094390585,692
1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515.npy,0.6424620529971701,0.31081104278564453,0.2339964061975479,0.9529411792755127,4.62603759765625,1.2352349758148193,0.07591790631413461,0.09120978616178037,0.12394896894693375,0.7797034978866577,13,5,8,0.0,0.005534338937844668,693
1.3.6.1.4.1.14519.5.2.1.6279.6001.338114620394879648539943280992,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.338114620394879648539943280992/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.338114620394879648539943280992.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.338114620394879648539943280992/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.338114620394879648539943280992.npy,0.5447931438436402,0.3615570068359375,0.2327396273612976,0.9450980424880981,4.3039703369140625,1.2170687913894653,0.0784281063824892,0.09666014648973942,0.12542396783828735,0.8213722109794617,13,5,8,0.0,0.005532549392535455,694
1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609.npy,0.650299289188178,0.32934102416038513,0.2392861694097519,0.8823529481887817,4.0965423583984375,1.0487911701202393,0.0828734181821346,0.09870985783636567,0.1379491686820984,0.6903437972068787,13,5,8,0.0,0.0054839272454587935,695
1.3.6.1.4.1.14519.5.2.1.6279.6001.566816709786169715745131047975,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.566816709786169715745131047975/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.566816709786169715745131047975.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.566816709786169715745131047975/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.566816709786169715745131047975.npy,0.4918902802623733,0.37113016843795776,0.2489270716905594,0.886274516582489,4.2470703125,1.1674623489379883,0.07928657867014408,0.09588103562593472,0.13067197799682617,0.7179470062255859,13,5,8,0.0,0.005475617164787323,696
1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596.npy,0.6324217787632421,0.33536604046821594,0.22642645239830017,0.9137254953384399,4.2314453125,1.1428325176239014,0.08035743795335293,0.09614791721105576,0.12991489470005035,0.7307531237602234,13,5,8,0.0,0.005475610260748201,697
1.3.6.1.4.1.14519.5.2.1.6279.6001.217754016294471278921686508169,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.217754016294471278921686508169/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.217754016294471278921686508169.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.217754016294471278921686508169/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.217754016294471278921686508169.npy,0.5998017912200851,0.3772265315055847,0.26599058508872986,0.9803921580314636,4.2044677734375,1.103309988975525,0.0809444725513458,0.09649237975478171,0.13159967958927155,0.6854650378227234,13,5,8,0.0,0.005471817771717906,698
1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986.npy,0.5681510015408321,0.38037800788879395,0.21997226774692535,0.9137254953384399,4.219818115234375,1.2054585218429565,0.08020427636802188,0.09597141303122045,0.1346752643585205,0.707028865814209,13,5,8,0.0,0.005463414320867096,699
1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989.npy,0.6164927968206657,0.3194302022457123,0.24027015268802643,0.8941176533699036,4.5235748291015625,1.209637999534607,0.07675757035613062,0.09065031513571742,0.12694332003593445,0.7366026639938354,13,5,8,0.0,0.0054592323691894625,700
1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037.npy,0.591903509334702,0.3213784396648407,0.21268266439437866,0.8117647171020508,4.670745849609375,1.0981262922286987,0.06529609225690364,0.08733701653778551,0.11816411465406418,0.6677519083023071,18,10,8,4.0,0.0054333118428165714,701
1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948.npy,0.5453905967794065,0.4221315085887909,0.2275286316871643,1.0,4.037872314453125,1.0970709323883057,0.08192730173468588,0.09748762100934981,0.13535156846046448,0.6779690980911255,13,5,8,0.0,0.005411610079722271,702
1.3.6.1.4.1.14519.5.2.1.6279.6001.306558074682524259000586270818,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.306558074682524259000586270818/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.306558074682524259000586270818.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.306558074682524259000586270818/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.306558074682524259000586270818.npy,0.6525814275814276,0.3266535699367523,0.2267199605703354,0.8549019694328308,3.9470672607421875,1.0740514993667603,0.0834660571068525,0.09875259473919863,0.14488428831100464,0.6033478379249573,13,5,8,0.0,0.005402274473880727,703
1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197.npy,0.6008003742009251,0.3468194305896759,0.23764356970787048,0.9333333373069763,4.151397705078125,1.0485315322875977,0.08041434437036502,0.09518432170152659,0.13581331074237823,0.6658389568328857,13,5,8,0.0,0.005399822513676351,704
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083.npy,0.5509377800537704,0.35008880496025085,0.23115424811840057,0.8235294222831726,4.3824615478515625,1.1521944999694824,0.07684560604393482,0.09088094636797904,0.12534913420677185,0.7164048552513123,13,5,8,0.0,0.005388331616876854,705
1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708.npy,0.5726028142946572,0.3481380045413971,0.22836904227733612,0.8980392217636108,4.4086456298828125,1.2071632146835327,0.07494187243282795,0.09010995812714102,0.12152313441038132,0.7735753655433655,13,5,8,0.0,0.005377821211289202,706
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296.npy,0.5657434654665051,0.3395926356315613,0.223684161901474,0.9333333373069763,4.062408447265625,1.0650568008422852,0.0810259472578764,0.09499835945665833,0.13785259425640106,0.6075475811958313,13,5,8,0.0,0.005344340264155633,707
1.3.6.1.4.1.14519.5.2.1.6279.6001.334022941831199910030220864961,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.334022941831199910030220864961/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.334022941831199910030220864961.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.334022941831199910030220864961/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.334022941831199910030220864961.npy,0.5516624579124579,0.29864612221717834,0.21584363281726837,0.8156862854957581,4.716094970703125,1.2630255222320557,0.07062659487128263,0.08357272997498512,0.11884140968322754,0.7410274744033813,13,5,8,0.0,0.005336166485688753,708
1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856.npy,0.601683737441175,0.3535594046115875,0.2334294617176056,0.843137264251709,4.0221710205078125,1.1008000373840332,0.07974061742424965,0.09481084272265435,0.13356941938400269,0.6237741708755493,13,5,8,0.0,0.00531589184432394,709
1.3.6.1.4.1.14519.5.2.1.6279.6001.265570697208310960298668720669,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.265570697208310960298668720669/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.265570697208310960298668720669.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.265570697208310960298668720669/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.265570697208310960298668720669.npy,0.5390387485490022,0.3351745307445526,0.21686621010303497,0.8549019694328308,4.19085693359375,1.2120494842529297,0.07614222615957254,0.09192471258342265,0.12844648957252502,0.7238612771034241,13,5,8,0.0,0.005315807010957764,710
1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027.npy,0.6299873564566796,0.3079168200492859,0.22888246178627014,0.8745098114013672,4.6098480224609375,1.1983134746551514,0.07179085910320274,0.08472667217254637,0.1173093169927597,0.7405087947845459,13,5,8,0.0,0.005314643524752722,711
1.3.6.1.4.1.14519.5.2.1.6279.6001.749871569713868632259874663577,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.749871569713868632259874663577/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.749871569713868632259874663577.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.749871569713868632259874663577/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.749871569713868632259874663577.npy,0.49938250428816466,0.34064480662345886,0.22001945972442627,0.8392156958580017,3.85491943359375,1.067293643951416,0.08137754537165162,0.09754535220563416,0.13972355425357819,0.6348016262054443,13,5,8,0.0,0.005311845854235194,712
1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682.npy,0.5686000716075904,0.37763872742652893,0.25222477316856384,0.9098039269447327,4.1140899658203125,1.0973743200302124,0.07903872579336166,0.09310355745255934,0.1327035129070282,0.6666589975357056,13,5,8,0.0,0.005311471153775019,713
1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253.npy,0.5661306102482573,0.3483765423297882,0.22938916087150574,0.9176470637321472,4.4075927734375,1.1194053888320923,0.07442854344844818,0.08778751045465469,0.12165099382400513,0.7016489505767822,13,5,8,0.0,0.005301756741686,714
1.3.6.1.4.1.14519.5.2.1.6279.6001.745109871503276594185453478952,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.745109871503276594185453478952/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.745109871503276594185453478952.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.745109871503276594185453478952/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.745109871503276594185453478952.npy,0.6632032632956207,0.29735758900642395,0.2519870102405548,0.9058823585510254,4.139739990234375,1.1351523399353027,0.0765117347240448,0.09234112262725831,0.12714169919490814,0.7344089150428772,13,5,8,0.0,0.005300942035516103,715
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706.npy,0.5364535629236123,0.3514743149280548,0.22568364441394806,0.9137254953384399,4.9627838134765625,1.0353538990020752,0.06138640772551295,0.0781034240871668,0.11655160039663315,0.6032591462135315,18,10,8,4.0,0.005295463401431012,716
1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950.npy,0.5975991352335438,0.3120274841785431,0.22089338302612305,0.8156862854957581,4.4466552734375,1.0693224668502808,0.07240927144885059,0.08637920737266537,0.11548343300819397,0.744551956653595,13,5,8,0.0,0.005277688280410236,717
1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541.npy,0.6062908811081185,0.331668883562088,0.2444554716348648,1.0,4.433807373046875,1.1169207096099854,0.07262047864496705,0.08647818855941289,0.11803576350212097,0.7419025301933289,13,5,8,0.0,0.005273767446540295,718
1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846.npy,0.7174148660932802,0.2944790720939636,0.23688088357448578,0.8823529481887817,3.6340484619140625,0.880862295627594,0.07831273972988129,0.09980155266821385,0.14884315431118011,0.5847772359848022,13,5,8,0.0,0.005262466273891429,719
1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928.png,outputs/luna16_saliency_synthetic_gt/1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928/surface_grid_float_1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928.npy,0.4993555704490385,0.3756401240825653,0.2334572970867157,0.9058823585510254,4.220001220703125,1.1851985454559326,0.07458151280879974,0.08964068919420247,0.12508049607276917,0.7003653645515442,13,5,8,0.0,0.005257767521424428,720
